manv,hoten,phai,ngsinh,cmnd,que,sdt,cstyt,vaitro,chuyenkhoa,matkhau
NV002468,Chung The Thu,0,12/14/1972,79301002468,Cao Bang,770544074,CS000039,Nghien cuu,KH000022,NV002468
NV002469,Chung Dang Duyen,1,3/26/1959,79301002469,Bac Giang,940024566,CS000039,Nghien cuu,KH000002,NV002469
NV002470,Cong Dai Manh,0,10/18/1978,79301002470,Lai Chau,834347644,CS000039,Nghien cuu,KH000022,NV002470
NV002471,Lanh Ha Nguyen,0,10/2/1976,79301002471,Quang Binh,880677232,CS000039,Nghien cuu,KH000008,NV002471
NV002472,Quang An Va,0,4/12/1994,79301002472,Tay Ninh,761768006,CS000039,Nghien cuu,KH000011,NV002472
NV002473,Nguyen  Hung Cong,1,3/19/1970,79301002473,Da Nang,982323276,CS000039,Nghien cuu,KH000021,NV002473
NV002474,Trung Trong Lam,0,10/16/1983,79301002474,Ho Chi Minh,892460053,CS000039,Nghien cuu,KH000002,NV002474
NV002475,Vu Mai Thoa,1,11/11/1971,79301002475,Hau Giang,786225215,CS000039,Nghien cuu,KH000003,NV002475
NV002476,Quang Duy Dung,0,5/5/1987,79301002476,Thai Nguyen,595575487,CS000039,Nghien cuu,KH000004,NV002476
NV002477,Do Quo Kien,0,6/16/1954,79301002477,Dong Nai,835066575,CS000039,Nghien cuu,KH000018,NV002477
NV002478,Hua Trong Nham,0,2/16/1975,79301002478,Ninh Thuan,941533242,CS000039,Nghien cuu,KH000021,NV002478
NV002479,Le  Mai Nam,0,5/14/1982,79301002479,Ba Ria-Vung Tau,948810408,CS000039,Nghien cuu,KH000004,NV002479
NV002480,Lac Tan Long,1,9/9/1955,79301002480,Long An,812631572,CS000039,Nghien cuu,KH000006,NV002480
NV002481,Lac Hoang Huy,0,12/17/1985,79301002481,Da Nang,792747874,CS000039,Nghien cuu,KH000012,NV002481
NV002482,Phuong An Lam,1,12/30/1990,79301002482,Tra Vinh,832273183,CS000039,Nghien cuu,KH000021,NV002482
NV002483,Binh Mai Cao,1,1/13/1998,79301002483,Quang Nam,906776162,CS000039,Nghien cuu,KH000001,NV002483
NV002484,Lanh Le Anh,1,6/7/1962,79301002484,Tay Ninh,761860065,CS000039,Nghien cuu,KH000008,NV002484
NV002485,Chau Quang Huy,1,12/9/1986,79301002485,Tra Vinh,862538212,CS000039,Nghien cuu,KH000019,NV002485
NV002486,Phuong Hieu Niem,1,8/14/1967,79301002486,Quang Ninh,360671525,CS000039,Nghien cuu,KH000018,NV002486
NV002487,Ly Nhu Thy,0,2/6/1971,79301002487,Tien Giang,771126705,CS000039,Nghien cuu,KH000011,NV002487
NV002488,Chung Gia Thuong,0,3/19/1970,79301002488,Dak Nong,845757146,CS000039,Nghien cuu,KH000006,NV002488
NV002489,Chung Kim Dao,0,5/15/1972,79301002489,Hau Giang,360055206,CS000039,Nghien cuu,KH000007,NV002489
NV002490,Cong Hieu Hien,0,7/4/1979,79301002490,Ben Tre,787808516,CS000039,Nghien cuu,KH000001,NV002490
NV002491,Ly Tan Duyen,0,8/6/1988,79301002491,Khanh Hoa,913155661,CS000039,Nghien cuu,KH000012,NV002491
NV002492,Duong Gia Nghiem,0,4/11/1993,79301002492,Lai Chau,971371832,CS000039,Nghien cuu,KH000010,NV002492
NV002493,Phung Vinh Phuc,1,9/20/1983,79301002493,Phu Yen,340203821,CS000039,Nghien cuu,KH000016,NV002493
NV002494,Thinh The Phe,1,3/15/1951,79301002494,Quang Tri,387247473,CS000039,Nghien cuu,KH000001,NV002494
NV002495,Khuong Thanh Xuong,0,4/8/1990,79301002495,Quang Ninh,788720485,CS000039,Nghien cuu,KH000001,NV002495
NV002496,Quach Thanh Cuc,0,2/27/1962,79301002496,An Giang,940685227,CS000039,Nghien cuu,KH000018,NV002496
NV002497,Cong Minh Sang,0,3/9/1990,79301002497,Lam Dong,963662321,CS000039,Nghien cuu,KH000011,NV002497
NV002498,Hua Thanh Nguyet,1,8/7/1975,79301002498,Phu Yen,381452048,CS000039,Nghien cuu,KH000014,NV002498
NV002499,Quach Anh Nam,0,7/6/1997,79301002499,Hau Giang,946410650,CS000039,Nghien cuu,KH000009,NV002499
NV002500,Khuong Vinh Thy,0,9/11/1980,79301002500,Hai Phong,914327144,CS000039,Nghien cuu,KH000013,NV002500
NV002501,Phung Thu Ly,1,3/15/1955,79301002501,Ha Noi,330601350,CS000039,Nghien cuu,KH000009,NV002501
NV002502,Phi Trong Dao,1,11/15/1969,79301002502,Long An,964467282,CS000039,Nghien cuu,KH000004,NV002502
NV002503,Do Dang Cao,0,2/20/1988,79301002503,Lang Son,888105752,CS000039,Nghien cuu,KH000001,NV002503
NV002504,Huynh Ha Luyen,1,7/16/1972,79301002504,Kien Giang,385485236,CS000039,Nghien cuu,KH000003,NV002504
NV002505,Vu Thu Chuc,1,8/3/1967,79301002505,Bac Ninh,761763887,CS000039,Nghien cuu,KH000012,NV002505
NV002506,La Xuan Nghiem,0,3/25/1997,79301002506,Kon Tum,378602646,CS000040,Nghien cuu,KH000012,NV002506
NV002507,Pham Dang Kiet,0,2/1/2000,79301002507,Dong Nai,381015642,CS000040,Nghien cuu,KH000013,NV002507
NV002508,Hua Quang Boc,1,3/16/1997,79301002508,Hoa Binh,764276588,CS000040,Nghien cuu,KH000012,NV002508
NV002509,Bach Gia Phong,1,7/22/1989,79301002509,Ha Giang,891345153,CS000040,Nghien cuu,KH000012,NV002509
NV002510,Hoang Ngoc Kien,1,9/26/1962,79301002510,Dak Nong,792221134,CS000040,Nghien cuu,KH000012,NV002510
NV002511,Vo Ba Phuong,0,1/31/1971,79301002511,Thai Nguyen,564417747,CS000040,Nghien cuu,KH000013,NV002511
NV002512,Ly Hoang Quoc,0,1/9/1980,79301002512,Soc Trang,388108572,CS000040,Nghien cuu,KH000003,NV002512
NV002513,Bui Van Lang,0,4/21/1980,79301002513,Hau Giang,827604083,CS000040,Nghien cuu,KH000023,NV002513
NV002514,Duong Hong Ai,0,1/1/1959,79301002514,Bac Giang,894811787,CS000040,Nghien cuu,KH000011,NV002514
NV002515,Phung Xuan Hung,0,2/9/2000,79301002515,Lam Dong,345417678,CS000040,Nghien cuu,KH000015,NV002515
NV002516,La Dang Xuong,0,2/23/1978,79301002516,Bac Lieu,880424626,CS000040,Nghien cuu,KH000006,NV002516
NV002517,Trung Quo Loan,0,7/19/1967,79301002517,Lai Chau,962727054,CS000040,Nghien cuu,KH000013,NV002517
NV002518,Vo Hoang Xuong,1,1/15/1986,79301002518,Binh Dinh,776318548,CS000040,Nghien cuu,KH000006,NV002518
NV002519,Do Vuong Cung,1,5/31/1967,79301002519,Thanh Hoa,925555338,CS000040,Nghien cuu,KH000014,NV002519
NV002520,Do Minh Va,1,5/27/1957,79301002520,Ca Mau,896801375,CS000040,Nghien cuu,KH000007,NV002520
NV002521,Ho Xuan Loan,1,10/27/1967,79301002521,Vinh Long,352471838,CS000040,Nghien cuu,KH000017,NV002521
NV002522,Chung An Binh,1,5/7/1994,79301002522,Khanh Hoa,368068671,CS000040,Nghien cuu,KH000023,NV002522
NV002523,Chu Quang Luong,0,2/25/1951,79301002523,Thai Binh,832833044,CS000040,Nghien cuu,KH000022,NV002523
NV002524,Lac Thanh Dung,1,8/31/1959,79301002524,Dak Lak,994263058,CS000040,Nghien cuu,KH000016,NV002524
NV002525,Khuong Viet Chinh,0,10/31/1981,79301002525,Thai Binh,862516328,CS000040,Nghien cuu,KH000001,NV002525
NV002526,Phan The Khoi,1,9/10/1990,79301002526,Binh Thuan,334361017,CS000040,Nghien cuu,KH000013,NV002526
NV002527,Lanh Viet Huong,0,7/16/1957,79301002527,Binh Phuoc,930531727,CS000040,Nghien cuu,KH000001,NV002527
NV002528,Nguyen  Gia Loan,1,11/5/1997,79301002528,Binh Duong,341850274,CS000040,Nghien cuu,KH000001,NV002528
NV002529,Tran An Khuong,1,2/17/1965,79301002529,Ha Nam,592431837,CS000040,Nghien cuu,KH000021,NV002529
NV002530,Quach Ba Vuong,0,4/22/1951,79301002530,Bac Ninh,893310402,CS000040,Nghien cuu,KH000009,NV002530
NV002531,Phi Hung Yen,0,3/25/1995,79301002531,Quang Ninh,784633760,CS000040,Nghien cuu,KH000003,NV002531
NV002532,Phi Dieu Binh,1,7/19/1965,79301002532,Soc Trang,936364212,CS000040,Nghien cuu,KH000010,NV002532
NV002533,Ngo Quo Vy,0,5/9/1986,79301002533,Ha Tinh,321083531,CS000040,Nghien cuu,KH000005,NV002533
NV002534,Chung Dang Chinh,1,7/21/1957,79301002534,Son La,862022406,CS000040,Nghien cuu,KH000025,NV002534
NV002535,Dang Nhu Thu,1,2/11/1973,79301002535,Hoa Binh,584820586,CS000040,Nghien cuu,KH000003,NV002535
NV002536,Phuong Dang Khoa,0,2/18/1976,79301002536,Hai Phong,970104435,CS000040,Nghien cuu,KH000020,NV002536
NV002537,Hinh Kim Chu,0,6/1/1950,79301002537,Yen Bai,566253206,CS000040,Nghien cuu,KH000022,NV002537
NV002538,Nguyen  Dang Uyen,1,9/17/1983,79301002538,Binh Duong,938027543,CS000040,Nghien cuu,KH000018,NV002538
NV002539,Huynh Hoang Khoan,0,12/29/1983,79301002539,Kon Tum,790035861,CS000040,Nghien cuu,KH000001,NV002539
NV002540,Phi Le Cuong,0,6/14/1969,79301002540,Vinh Long,924782386,CS000040,Nghien cuu,KH000015,NV002540
NV002541,Ly The Kiet,1,2/13/1962,79301002541,Nghe An,920741358,CS000040,Nghien cuu,KH000007,NV002541
NV002542,Vo Quo Long,0,6/11/1989,79301002542,Lang Son,764546206,CS000040,Nghien cuu,KH000011,NV002542
NV002543,Ngo Ba Phuong,1,1/29/1980,79301002543,Nam Dinh,588715311,CS000040,Nghien cuu,KH000022,NV002543
NV002544,Binh Quang Bach,0,3/31/1971,79301002544,Lang Son,783727580,CS000040,Nghien cuu,KH000016,NV002544
NV002545,Truon Huy Au,0,4/8/1990,79301002545,Thanh Hoa,811526016,CS000040,Nghien cuu,KH000019,NV002545
NV002546,Ngo Thu Cuc,0,3/11/1952,79301002546,Lam Dong,820454778,CS000040,Nghien cuu,KH000021,NV002546
NV002547,Le  Minh Quynh,0,9/14/1962,79301002547,Dien Bien,388158118,CS000040,Nghien cuu,KH000014,NV002547
NV002548,Lang The Cao,0,11/19/1950,79301002548,Quang Ninh,584182086,CS000040,Nghien cuu,KH000020,NV002548
NV002549,Pham Hieu Bich,0,7/25/1999,79301002549,Dak Lak,820058013,CS000040,Nghien cuu,KH000019,NV002549
NV002550,Phuong Ba Phe,0,3/13/1968,79301002550,Lang Son,347122724,CS000040,Nghien cuu,KH000021,NV002550
NV002551,Bach Viet Vy,1,12/29/1977,79301002551,Ba Ria-Vung Tau,994540724,CS000040,Nghien cuu,KH000025,NV002551
NV002552,Quang An Cong,0,11/13/1956,79301002552,Quang Ninh,814840318,CS000040,Nghien cuu,KH000015,NV002552
NV002553,Huong Le Duyen,0,5/25/1969,79301002553,Lang Son,380360810,CS000040,Nghien cuu,KH000020,NV002553
NV002554,Vo Thi Nguyet,1,9/17/1976,79301002554,Ba Ria-Vung Tau,986201088,CS000040,Nghien cuu,KH000015,NV002554
NV002555,Quach Quo Thoa,1,9/27/1992,79301002555,Ninh Thuan,795582412,CS000040,Nghien cuu,KH000018,NV002555
NV002556,Vo Quang Cao,1,8/14/1982,79301002556,Vinh Long,934706207,CS000041,Nghien cuu,KH000004,NV002556
NV002557,Ho Trong Thuy,1,5/24/1960,79301002557,Hau Giang,331251682,CS000041,Nghien cuu,KH000020,NV002557
NV002558,Duong Xuan Canh,0,9/15/1985,79301002558,Quang Ngai,793124123,CS000041,Nghien cuu,KH000003,NV002558
NV002559,Thinh Duc Khoa,1,5/25/1960,79301002559,Dong Nai,868705102,CS000041,Nghien cuu,KH000005,NV002559
NV002560,Phung Thong Hong,1,8/11/1962,79301002560,Ha Giang,368867485,CS000041,Nghien cuu,KH000023,NV002560
NV002561,Quan Thanh Nhiem,0,8/25/1971,79301002561,Ha Tinh,774083035,CS000041,Nghien cuu,KH000014,NV002561
NV002562,Hua The Canh,1,4/17/1980,79301002562,Dak Nong,885122616,CS000041,Nghien cuu,KH000014,NV002562
NV002563,Ngo Duy Va,0,1/8/1985,79301002563,Quang Tri,858153827,CS000041,Nghien cuu,KH000017,NV002563
NV002564,Cong Ngoc Chuc,1,4/8/1992,79301002564,Dong Nai,353708426,CS000041,Nghien cuu,KH000012,NV002564
NV002565,Chau Vinh Dung,1,6/24/1995,79301002565,Bac Giang,992168707,CS000041,Nghien cuu,KH000023,NV002565
NV002566,Hinh Thanh Nhiem,0,2/16/1997,79301002566,Yen Bai,896562454,CS000041,Nghien cuu,KH000010,NV002566
NV002567,Duong Huy Huy,0,12/22/1997,79301002567,Lam Dong,332388585,CS000041,Nghien cuu,KH000016,NV002567
NV002568,Ho Dinh Nguyen,1,1/4/1984,79301002568,Lang Son,885431314,CS000041,Nghien cuu,KH000013,NV002568
NV002569,Lang Thi Bang,0,10/14/1957,79301002569,Quang Ninh,783218071,CS000041,Nghien cuu,KH000007,NV002569
NV002570,Binh Nhu An,1,2/21/1965,79301002570,Thai Nguyen,858806757,CS000041,Nghien cuu,KH000007,NV002570
NV002571,Lac Kim Phe,1,2/6/1978,79301002571,Quang Ninh,783017375,CS000041,Nghien cuu,KH000022,NV002571
NV002572,Phi Thong Bach,0,10/7/1971,79301002572,Hung Yen,828050831,CS000041,Nghien cuu,KH000013,NV002572
NV002573,Lang Thanh Chau,1,2/23/1979,79301002573,Ninh Binh,944141264,CS000041,Nghien cuu,KH000008,NV002573
NV002574,Lac Vuong Lang,0,11/4/1950,79301002574,Long An,790561757,CS000041,Nghien cuu,KH000012,NV002574
NV002575,Phung Le Son,0,1/15/1983,79301002575,Lang Son,858053535,CS000041,Nghien cuu,KH000021,NV002575
NV002576,Phung Duc Kien,1,3/17/1995,79301002576,Hau Giang,390638232,CS000041,Nghien cuu,KH000008,NV002576
NV002577,Phung Duy Vinh,0,1/16/1980,79301002577,Ha Tinh,902511786,CS000041,Nghien cuu,KH000009,NV002577
NV002578,Thinh Thi Hien,1,8/30/1978,79301002578,Thua Thien-Hue,790884651,CS000041,Nghien cuu,KH000011,NV002578
NV002579,Duong Dieu Quoc,0,12/8/1996,79301002579,Tien Giang,768202506,CS000041,Nghien cuu,KH000009,NV002579
NV002580,Sam Trong Kiet,0,6/1/1979,79301002580,Gia Lai,342610187,CS000041,Nghien cuu,KH000023,NV002580
NV002581,Lac Mai Cao,0,4/3/1959,79301002581,Binh Duong,397615021,CS000041,Nghien cuu,KH000021,NV002581
NV002582,Truon Xuan Tho,0,2/28/1973,79301002582,Quang Ninh,838066574,CS000041,Nghien cuu,KH000022,NV002582
NV002583,Truon Ngoc Thinh,1,2/6/1985,79301002583,Hai Phong,370402344,CS000041,Nghien cuu,KH000008,NV002583
NV002584,Lac Hieu Hue,0,4/2/1988,79301002584,Dong Thap,925541142,CS000041,Nghien cuu,KH000008,NV002584
NV002585,Hua Quo Uyen,1,2/20/1993,79301002585,Bac Lieu,374111350,CS000041,Nghien cuu,KH000001,NV002585
NV002586,Pham Hong Nam,0,2/23/1999,79301002586,Bac Kan,850570738,CS000041,Nghien cuu,KH000018,NV002586
NV002587,Cong Duc Pham,1,6/25/1988,79301002587,Binh Thuan,944837310,CS000041,Nghien cuu,KH000019,NV002587
NV002588,Binh Hoang Dung,1,10/24/1969,79301002588,Quang Ngai,883343311,CS000041,Nghien cuu,KH000013,NV002588
NV002589,Phan Van Boc,1,4/3/1950,79301002589,Binh Phuoc,565412077,CS000041,Nghien cuu,KH000013,NV002589
NV002590,Huynh Dang Thy,0,10/1/1989,79301002590,Lao Cai,328514305,CS000041,Nghien cuu,KH000020,NV002590
NV002591,Khuong Thanh Khoa,1,6/15/1968,79301002591,Kien Giang,865026616,CS000041,Nghien cuu,KH000009,NV002591
NV002592,Tran Mai Thoa,0,5/9/1982,79301002592,Tra Vinh,833804582,CS000041,Nghien cuu,KH000020,NV002592
NV002593,Tran Huy Khoa,1,4/17/1998,79301002593,Ho Chi Minh,857664738,CS000041,Nghien cuu,KH000012,NV002593
NV002594,Phan Thanh Bich,0,8/14/1966,79301002594,Dak Lak,846718524,CS000041,Nghien cuu,KH000009,NV002594
NV002595,Hua Mai Chau,0,4/26/1960,79301002595,Quang Tri,336072663,CS000041,Nghien cuu,KH000003,NV002595
NV002596,Do Tan Nguyet,0,8/17/1971,79301002596,Dien Bien,760821662,CS000041,Nghien cuu,KH000019,NV002596
NV002597,Le  An Vinh,0,2/4/1961,79301002597,Quang Tri,334112451,CS000041,Nghien cuu,KH000019,NV002597
NV002598,Phi Duc Kien,1,9/16/1961,79301002598,Ho Chi Minh,398025260,CS000041,Nghien cuu,KH000017,NV002598
NV002599,Vo Xuan Huyen,1,1/19/1978,79301002599,Nghe An,582741580,CS000041,Nghien cuu,KH000001,NV002599
NV002600,Huynh Gia Long,0,3/9/1996,79301002600,Quang Tri,941220072,CS000041,Nghien cuu,KH000010,NV002600
NV002601,Phuong Hoang Chanh,1,2/6/1964,79301002601,Son La,582444817,CS000041,Nghien cuu,KH000004,NV002601
NV002602,Ho Vinh Minh,0,8/27/1978,79301002602,Ha Noi,868233072,CS000041,Nghien cuu,KH000024,NV002602
NV002603,Huong Hieu Uyen,1,3/18/1975,79301002603,Dong Thap,847020421,CS000041,Nghien cuu,KH000003,NV002603
NV002604,Do Minh Khoi,1,1/11/1999,79301002604,Tuyen Quang,762876447,CS000041,Nghien cuu,KH000009,NV002604
NV002605,Lanh Vuong Cong,1,7/30/1972,79301002605,Thai Nguyen,997277802,CS000041,Nghien cuu,KH000022,NV002605
NV002606,Nguyen  Hong Thy,1,7/24/1951,79301002606,Binh Duong,396777814,CS000042,Nghien cuu,KH000013,NV002606
NV002607,Lang Le Bang,0,1/24/1973,79301002607,Vinh Phuc,854484755,CS000042,Nghien cuu,KH000003,NV002607
NV002608,Chu Minh Son,1,4/12/1974,79301002608,Dong Thap,833425340,CS000042,Nghien cuu,KH000019,NV002608
NV002609,Thinh Thai Ly,1,9/2/1975,79301002609,Tra Vinh,818364501,CS000042,Nghien cuu,KH000002,NV002609
NV002610,Huong Thanh Au,1,1/29/1982,79301002610,Kon Tum,987573145,CS000042,Nghien cuu,KH000021,NV002610
NV002611,Huynh Dieu Hong,0,11/21/1998,79301002611,Thai Nguyen,933166870,CS000042,Nghien cuu,KH000018,NV002611
NV002612,Hua Dinh Phuc,0,9/5/1980,79301002612,Ha Nam,926216818,CS000042,Nghien cuu,KH000021,NV002612
NV002613,Hinh Hoang Quyen,1,8/12/1967,79301002613,Ba Ria-Vung Tau,766353427,CS000042,Nghien cuu,KH000004,NV002613
NV002614,Lac Thi Nham,0,3/21/1997,79301002614,Ninh Thuan,395622235,CS000042,Nghien cuu,KH000018,NV002614
NV002615,Cong Phu Cuong,0,9/28/1960,79301002615,Dong Nai,833457673,CS000042,Nghien cuu,KH000024,NV002615
NV002616,Bui Le Duyen,0,5/11/1953,79301002616,Hoa Binh,986101544,CS000042,Nghien cuu,KH000019,NV002616
NV002617,Pham Thanh Chu,0,7/21/1982,79301002617,Ho Chi Minh,332227872,CS000042,Nghien cuu,KH000007,NV002617
NV002618,Hua The Cat,1,5/9/1964,79301002618,Thai Binh,588445425,CS000042,Nghien cuu,KH000005,NV002618
NV002619,Hua Quang Phe,0,9/4/1969,79301002619,Ho Chi Minh,905532126,CS000042,Nghien cuu,KH000016,NV002619
NV002620,Binh Huy Yen,1,11/7/1963,79301002620,Dong Thap,704106273,CS000042,Nghien cuu,KH000007,NV002620
NV002621,Phung Thong Chi,0,9/2/1971,79301002621,Binh Duong,886754771,CS000042,Nghien cuu,KH000008,NV002621
NV002622,Pham Duy Phuc,1,11/17/1951,79301002622,Tuyen Quang,766255167,CS000042,Nghien cuu,KH000009,NV002622
NV002623,Chu Kim Son,1,2/9/1993,79301002623,Bac Kan,354426730,CS000042,Nghien cuu,KH000014,NV002623
NV002624,Quach Hoang Huy,1,8/16/1994,79301002624,Thai Nguyen,847244771,CS000042,Nghien cuu,KH000003,NV002624
NV002625,Thinh Le Quang,1,11/17/1975,79301002625,Cao Bang,775068017,CS000042,Nghien cuu,KH000018,NV002625
NV002626,Phuong Thanh Huy,1,3/2/1950,79301002626,An Giang,977247357,CS000042,Nghien cuu,KH000016,NV002626
NV002627,Khuong An Va,1,4/28/1962,79301002627,Ninh Binh,820502047,CS000042,Nghien cuu,KH000008,NV002627
NV002628,Vo Gia Canh,1,6/10/1952,79301002628,Ninh Binh,394774331,CS000042,Nghien cuu,KH000012,NV002628
NV002629,Bach Vinh Lam,1,11/22/1958,79301002629,Kien Giang,397486465,CS000042,Nghien cuu,KH000018,NV002629
NV002630,Trung Thi Manh,1,11/3/1969,79301002630,Ba Ria-Vung Tau,935152752,CS000042,Nghien cuu,KH000018,NV002630
NV002631,Quang Duc Thuong,1,10/12/1990,79301002631,Dong Thap,880363760,CS000042,Nghien cuu,KH000002,NV002631
NV002632,Pham Gia Chuong,0,3/18/1952,79301002632,Lam Dong,355153140,CS000042,Nghien cuu,KH000011,NV002632
NV002633,Khuong Duy Huyen,1,4/12/1967,79301002633,Ninh Thuan,854647535,CS000042,Nghien cuu,KH000013,NV002633
NV002634,La Ha Lam,0,9/6/1971,79301002634,Tra Vinh,585245123,CS000042,Nghien cuu,KH000009,NV002634
NV002635,Binh Hong Cat,0,10/7/1972,79301002635,Gia Lai,813060282,CS000042,Nghien cuu,KH000004,NV002635
NV002636,Sam Quang Cung,1,5/1/1978,79301002636,Yen Bai,901726208,CS000042,Nghien cuu,KH000001,NV002636
NV002637,Quang Xuan Anh,1,11/3/1966,79301002637,Thanh Hoa,388233361,CS000042,Nghien cuu,KH000003,NV002637
NV002638,Sam Ha Bach,1,12/28/2000,79301002638,Kon Tum,895744615,CS000042,Nghien cuu,KH000024,NV002638
NV002639,Lac Hung Phuong,0,1/19/1977,79301002639,Yen Bai,703076311,CS000042,Nghien cuu,KH000024,NV002639
NV002640,Phuong Vuong Ai,0,3/23/1959,79301002640,Dien Bien,582860812,CS000042,Nghien cuu,KH000008,NV002640
NV002641,La Hong Long,1,11/21/1987,79301002641,Lam Dong,991201034,CS000042,Nghien cuu,KH000025,NV002641
NV002642,Lang Hoang Chau,0,10/30/1993,79301002642,Phu Yen,321622206,CS000042,Nghien cuu,KH000006,NV002642
NV002643,Lanh Thi Luan,1,1/17/1977,79301002643,Ha Noi,760840750,CS000042,Nghien cuu,KH000015,NV002643
NV002644,Duong Trong Boc,1,4/16/1981,79301002644,Lai Chau,363408644,CS000042,Nghien cuu,KH000025,NV002644
NV002645,Phuong Hoang Cong,1,3/21/1977,79301002645,Dong Thap,890264242,CS000042,Nghien cuu,KH000019,NV002645
NV002646,Chung Anh Thinh,0,1/22/1985,79301002646,Vinh Phuc,823721328,CS000042,Nghien cuu,KH000006,NV002646
NV002647,Pham Duy Quoc,1,2/8/1995,79301002647,Ninh Binh,332128537,CS000042,Nghien cuu,KH000003,NV002647
NV002648,Hoang Thai Duyen,1,1/19/1952,79301002648,Tay Ninh,360630480,CS000042,Nghien cuu,KH000025,NV002648
NV002649,Thinh Dang Song,1,7/19/1986,79301002649,Thua Thien-Hue,705703707,CS000042,Nghien cuu,KH000003,NV002649
NV002650,Chung Hong Lam,1,5/8/1972,79301002650,Quang Tri,894230128,CS000042,Nghien cuu,KH000019,NV002650
NV002651,Huong Quang Bich,1,9/10/1958,79301002651,Binh Phuoc,811531402,CS000042,Nghien cuu,KH000023,NV002651
NV002652,Phi Xuan Thi,1,1/1/1977,79301002652,Quang Ngai,561767328,CS000042,Nghien cuu,KH000005,NV002652
NV002653,Vu Vuong Lang,1,2/8/1951,79301002653,Dak Nong,858215021,CS000042,Nghien cuu,KH000001,NV002653
NV002654,Lang Thanh Khoa,1,9/15/1958,79301002654,Cao Bang,947326028,CS000042,Nghien cuu,KH000005,NV002654
NV002655,Quach Duy Thinh,1,9/3/1993,79301002655,Quang Tri,370701853,CS000042,Nghien cuu,KH000024,NV002655
NV002656,Lanh Anh Nguyen,0,5/1/1951,79301002656,Ha Noi,597443286,CS000043,Nghien cuu,KH000005,NV002656
NV002657,Tran Le Danh,0,4/2/1974,79301002657,Binh Phuoc,976056146,CS000043,Nghien cuu,KH000024,NV002657
NV002658,Hua Thong Hanh,0,1/20/1982,79301002658,Ho Chi Minh,786653677,CS000043,Nghien cuu,KH000025,NV002658
NV002659,Pham Vuong Son,0,12/27/1987,79301002659,Dak Lak,940373654,CS000043,Nghien cuu,KH000001,NV002659
NV002660,Quan Van Khoan,0,8/4/1972,79301002660,Ca Mau,974711134,CS000043,Nghien cuu,KH000012,NV002660
NV002661,Chung Thai Khoa,0,4/3/1976,79301002661,Soc Trang,962724831,CS000043,Nghien cuu,KH000003,NV002661
NV002662,Do Duy Thuong,0,5/9/1998,79301002662,Bac Giang,597268463,CS000043,Nghien cuu,KH000016,NV002662
NV002663,Truon An Cao,0,5/23/1972,79301002663,Phu Tho,881358872,CS000043,Nghien cuu,KH000011,NV002663
NV002664,Phung Ba Thuan,1,4/27/1974,79301002664,Dak Nong,352826822,CS000043,Nghien cuu,KH000004,NV002664
NV002665,Khuong The Cuc,1,6/19/1958,79301002665,Phu Yen,760881374,CS000043,Nghien cuu,KH000016,NV002665
NV002666,Binh Quang Huyen,1,4/14/1987,79301002666,Ha Noi,917251823,CS000043,Nghien cuu,KH000011,NV002666
NV002667,Cong Hieu Cong,1,8/31/1972,79301002667,Dak Lak,398631114,CS000043,Nghien cuu,KH000005,NV002667
NV002668,Quang Ha Chinh,0,10/31/1962,79301002668,Ha Noi,764657166,CS000043,Nghien cuu,KH000004,NV002668
NV002669,Cong Viet Tho,1,9/24/1969,79301002669,Bac Kan,390201144,CS000043,Nghien cuu,KH000010,NV002669
NV002670,Ngo Thanh Cao,0,12/6/1969,79301002670,Binh Dinh,771375461,CS000043,Nghien cuu,KH000016,NV002670
NV002671,Khuong Xuan Lam,0,1/15/1986,79301002671,Dak Lak,928522771,CS000043,Nghien cuu,KH000012,NV002671
NV002672,Do Dai Huong,0,3/22/1953,79301002672,Lao Cai,767520865,CS000043,Nghien cuu,KH000008,NV002672
NV002673,Phuong Duy Lam,0,2/14/1952,79301002673,Dong Nai,346030147,CS000043,Nghien cuu,KH000006,NV002673
NV002674,Bach Anh Kiet,0,5/16/1968,79301002674,Nam Dinh,968884828,CS000043,Nghien cuu,KH000019,NV002674
NV002675,Bach Quo Lang,1,11/21/1987,79301002675,Son La,375363735,CS000043,Nghien cuu,KH000018,NV002675
NV002676,Tran Dinh Quoc,1,3/12/1972,79301002676,Soc Trang,586210041,CS000043,Nghien cuu,KH000003,NV002676
NV002677,Phan Nhu Anh,0,11/9/1986,79301002677,Kien Giang,945278351,CS000043,Nghien cuu,KH000015,NV002677
NV002678,Phi Le Chau,0,9/24/1966,79301002678,Tuyen Quang,822162605,CS000043,Nghien cuu,KH000022,NV002678
NV002679,Thinh Duy Song,0,2/5/1999,79301002679,Kon Tum,351542473,CS000043,Nghien cuu,KH000015,NV002679
